[2026-01-22 00:56:21,213][INFO] copytrade 启动 | poll_interval=60.0s
[2026-01-22 21:50:39,299][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:50:39,616][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769136634000
[2026-01-22 21:50:39,617][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=74)
[2026-01-22 21:51:39,925][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=0 since_ms=1769136634000
[2026-01-22 21:51:40,238][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:51:40,540][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=0 since_ms=1769136634000
[2026-01-22 21:51:40,541][INFO] no token updates, total=74
[2026-01-22 21:52:40,829][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=3 normalized=1 since_ms=1769136634000
[2026-01-22 21:52:41,132][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:52:41,416][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769136708000
[2026-01-22 21:52:41,418][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=74)
[2026-01-22 21:53:41,752][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769136708000
[2026-01-22 21:53:42,077][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:53:42,384][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769136708000
[2026-01-22 21:53:42,385][INFO] no token updates, total=74
[2026-01-22 21:54:42,681][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=3 normalized=2 since_ms=1769136708000
[2026-01-22 21:54:42,681][INFO] skip sell signal before buy introduction: account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 token=21527446005162722668702146847806837944786417986794925592709069062391666573103
[2026-01-22 21:54:42,972][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:54:43,257][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769136850000
[2026-01-22 21:54:43,259][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=74)
[2026-01-22 21:55:43,574][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=3 normalized=1 since_ms=1769136850000
[2026-01-22 21:55:43,872][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:55:44,171][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=0 since_ms=1769136914000
[2026-01-22 21:55:44,172][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=74)
[2026-01-22 21:56:44,465][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=3 normalized=1 since_ms=1769136914000
[2026-01-22 21:56:44,789][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:56:45,094][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769136956000
[2026-01-22 21:56:45,096][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=74)
[2026-01-22 21:57:45,397][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=4 normalized=3 since_ms=1769136956000
[2026-01-22 21:57:45,693][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:57:46,021][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769137058000
[2026-01-22 21:57:46,022][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=74)
[2026-01-22 21:58:46,346][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769137058000
[2026-01-22 21:58:46,634][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:58:46,875][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769137058000
[2026-01-22 21:58:46,875][INFO] no token updates, total=74
[2026-01-22 21:59:47,180][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=4 normalized=3 since_ms=1769137058000
[2026-01-22 21:59:47,465][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 21:59:47,778][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769137168000
[2026-01-22 21:59:47,779][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=74)
[2026-01-22 22:00:48,111][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769137168000
[2026-01-22 22:00:48,416][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 22:00:48,734][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769137168000
[2026-01-22 22:00:48,735][INFO] no token updates, total=74
[2026-01-22 22:01:49,071][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769137168000
[2026-01-22 22:01:49,384][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 22:01:49,696][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769137168000
[2026-01-22 22:01:49,696][INFO] no token updates, total=74
[2026-01-22 22:02:50,002][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769137168000
[2026-01-22 22:02:50,314][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 22:02:50,625][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769137344000
[2026-01-22 22:02:50,626][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=74)
[2026-01-22 22:03:50,932][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769137344000
[2026-01-22 22:03:51,244][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 22:03:51,528][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769137344000
[2026-01-22 22:03:51,528][INFO] no token updates, total=74
[2026-01-22 22:04:51,845][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769137344000
[2026-01-22 22:04:52,158][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 22:04:52,440][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769137344000
[2026-01-22 22:04:52,441][INFO] no token updates, total=74
[2026-01-22 22:05:52,766][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769137344000
[2026-01-22 22:05:53,063][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 22:05:53,416][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769137344000
[2026-01-22 22:05:53,416][INFO] no token updates, total=74
[2026-01-22 22:06:53,714][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769137344000
[2026-01-22 22:06:54,027][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 22:06:54,349][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769137344000
[2026-01-22 22:06:54,349][INFO] no token updates, total=74
[2026-01-22 22:07:54,665][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769137344000
[2026-01-22 22:07:54,972][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 22:07:55,218][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769137344000
[2026-01-22 22:07:55,218][INFO] no token updates, total=74
[2026-01-22 22:08:55,520][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769137344000
[2026-01-22 22:08:55,872][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 22:08:56,110][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769137344000
[2026-01-22 22:08:56,110][INFO] no token updates, total=74
[2026-01-22 22:09:56,435][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769137344000
[2026-01-22 22:09:56,737][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 22:09:56,983][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769137344000
[2026-01-22 22:09:56,983][INFO] no token updates, total=74
[2026-01-22 22:10:57,314][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769137344000
[2026-01-22 22:10:57,621][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 22:10:58,005][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769137832000
[2026-01-22 22:10:58,007][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=74)
[2026-01-22 22:11:58,303][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769137832000
[2026-01-22 22:11:58,601][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 22:11:58,902][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769137876000
[2026-01-22 22:11:58,903][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=74)
[2026-01-22 22:12:59,217][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769137876000
[2026-01-22 22:12:59,521][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 22:12:59,840][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769137876000
[2026-01-22 22:12:59,841][INFO] no token updates, total=74
[2026-01-22 22:14:00,151][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=3 normalized=2 since_ms=1769137876000
[2026-01-22 22:14:00,438][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769131764000
[2026-01-22 22:14:00,760][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769138026000
[2026-01-22 22:14:00,761][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=74)
[2026-01-22 22:15:01,077][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769138026000
[2026-01-22 22:15:01,390][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=2 normalized=1 since_ms=1769131764000
[2026-01-22 22:15:01,391][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=33545963172230940906097284857746208554306346197493802234285289298999092475447
[2026-01-22 22:15:01,715][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769138026000
[2026-01-22 22:15:01,720][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=75)
[2026-01-22 22:16:02,664][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769138026000
[2026-01-22 22:16:02,975][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769138050000
[2026-01-22 22:16:03,233][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769138026000
[2026-01-22 22:16:03,233][INFO] no token updates, total=75
[2026-01-22 22:17:03,534][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=3 normalized=2 since_ms=1769138026000
[2026-01-22 22:17:03,831][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769138050000
[2026-01-22 22:17:04,320][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769138198000
[2026-01-22 22:17:04,323][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=75)
[2026-01-22 22:18:04,626][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=0 since_ms=1769138198000
[2026-01-22 22:18:04,909][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769138050000
[2026-01-22 22:18:05,152][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=0 since_ms=1769138198000
[2026-01-22 22:18:05,152][INFO] no token updates, total=75
[2026-01-22 22:19:05,464][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=3 normalized=1 since_ms=1769138198000
[2026-01-22 22:19:05,847][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769138050000
[2026-01-22 22:19:06,164][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769138318000
[2026-01-22 22:19:06,165][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=75)
[2026-01-22 22:19:06,166][INFO] sell signal output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/copytrade_sell_signals.json (total=4)
[2026-01-22 22:20:06,470][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769138318000
[2026-01-22 22:20:06,760][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769138050000
[2026-01-22 22:20:07,090][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769138390000
[2026-01-22 22:20:07,091][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=75)
[2026-01-22 22:21:07,380][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=5 normalized=3 since_ms=1769138390000
[2026-01-22 22:21:07,678][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769138050000
[2026-01-22 22:21:07,976][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=0 since_ms=1769138432000
[2026-01-22 22:21:07,978][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=75)
[2026-01-22 22:22:08,279][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=0 since_ms=1769138432000
[2026-01-22 22:22:08,569][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769138050000
[2026-01-22 22:22:08,851][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=0 since_ms=1769138432000
[2026-01-22 22:22:08,852][INFO] no token updates, total=75
[2026-01-22 22:23:09,158][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=0 since_ms=1769138432000
[2026-01-22 22:23:09,440][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769138050000
[2026-01-22 22:23:09,752][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=0 since_ms=1769138432000
[2026-01-22 22:23:09,752][INFO] no token updates, total=75
[2026-01-22 22:24:10,051][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=4 normalized=2 since_ms=1769138432000
[2026-01-22 22:24:10,338][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769138050000
[2026-01-22 22:24:10,625][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769138636000
[2026-01-22 22:24:10,626][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=75)
[2026-01-22 22:24:10,627][INFO] sell signal output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/copytrade_sell_signals.json (total=4)
[2026-01-22 22:25:10,931][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769138636000
[2026-01-22 22:25:11,257][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769138050000
[2026-01-22 22:25:11,575][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769138694000
[2026-01-22 22:25:11,577][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=75)
[2026-01-22 22:26:11,891][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769138694000
[2026-01-22 22:26:12,205][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769138050000
[2026-01-22 22:26:12,518][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769138694000
[2026-01-22 22:26:12,518][INFO] no token updates, total=75
[2026-01-22 22:27:12,825][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=0 since_ms=1769138694000
[2026-01-22 22:27:13,152][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769138050000
[2026-01-22 22:27:13,472][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=0 since_ms=1769138694000
[2026-01-22 22:27:13,473][INFO] no token updates, total=75
[2026-01-22 22:28:13,793][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=5 normalized=3 since_ms=1769138694000
[2026-01-22 22:28:14,094][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769138050000
[2026-01-22 22:28:14,417][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769138878000
[2026-01-22 22:28:14,419][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=75)
[2026-01-22 22:29:14,737][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769138878000
[2026-01-22 22:29:15,053][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769138050000
[2026-01-22 22:29:15,388][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769138878000
[2026-01-22 22:29:15,389][INFO] no token updates, total=75
[2026-01-22 22:30:15,697][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769138878000
[2026-01-22 22:30:16,015][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769138050000
[2026-01-22 22:30:16,318][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769138878000
[2026-01-22 22:30:16,318][INFO] no token updates, total=75
[2026-01-22 22:31:16,649][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769138878000
